,CUS_ID
65199,54229197
65200,30539114
65201,2853358
65202,67175929
65203,343119
65204,615245
65205,60166710
65206,15575751
65207,454068
65208,81894482
65209,582689
65210,17956186
65211,31417226
65212,570102
65213,96798101
65214,53742067
65215,86217
65216,33316518
65217,67343231
65218,95438319
65219,31810910
65220,67381035
65221,30498771
65222,58156141
65223,33326018
65224,580165
65225,10897483
65226,9106148
65227,21197719
65228,416083
65229,20712416
65230,57832603
65231,66275332
65232,330257
65233,15131973
65234,34010
65235,15398446
65236,90792723
65237,1428378
65238,54286287
65239,10707372
65240,96672072
65241,93298249
65242,10900510
65243,68168048
65244,64368152
65245,151121
65246,15439342
65247,31810961
65248,2669369
65249,441932
65250,57879032
65251,109627
65252,9903469
65253,311083
65254,30834368
65255,84945737
65256,26223283
65257,67831716
65258,26676624
65259,84544134
65260,94810162
65261,93587277
65262,91941260
65263,5286321
65264,94940762
65265,2758786
65266,108255508
65267,62277558
65268,24102474
65269,64868894
65270,13271360
65271,28266102
65272,58727532
65273,9900628
65274,66813240
65275,92110889
65276,89878847
65277,13786866
65278,2132214
65279,59503902
65280,13678636
65281,2844109
65282,300496
65283,375770
65284,686340
65285,21480685
65286,90660257
65287,35476
65288,33318000
65289,15660110
65290,477903
65291,67515448
65292,91639268
65293,18340564
65294,96518584
65295,22985608
65296,590950
65297,11192436
65298,173730
65299,262056
65300,62159097
65301,31879356
65302,108753632
65303,18209110
65304,27231691
65305,52628701
65306,10703189
65307,5288484
65308,61080768
65309,67424755
65310,63535641
65311,89861311
65312,359764
65313,64372784
65314,89446459
65315,5699019
65316,64970470
65317,514926
65318,2857344
65319,17437195
65320,297657
65321,280474
65322,372403
65323,422111
65324,108699683
65325,377852
65326,26102161
65327,564397
65328,26498490
65329,2868601
65330,53045844
65331,2710125
65332,92428925
65333,56469791
65334,56478995
65335,33210450
65336,30556812
65337,92182420
65338,90636382
65339,24266788
65340,23074194
65341,5829998
65342,27496572
65343,91958172
65344,60030
65345,28178840
65346,62353327
65347,64843976
65348,88283894
65349,28493213
65350,23163
65351,65676619
65352,59752839
65353,66692521
65354,33278121
65355,552337
65356,28871
65357,30000559
65358,26430362
65359,52822688
65360,363045
65361,17913361
65362,90523431
65363,62194767
65364,30512533
65365,15383596
65366,230096
65367,89197313
65368,32035361
65369,54612459
65370,54576980
65371,52466239
65372,108320133
65373,33269884
65374,411807
65375,2608737
65376,120030
65377,349137
65378,54211600
65379,60908753
65380,299080
65381,2886979
65382,2784510
65383,13084154
65384,15407864
65385,91839182
65386,65423973
65387,15646777
65388,26728073
65389,8971789
65390,53494083
65391,499633
65392,89133832
65393,495429
65394,32925092
65395,13380831
65396,734959
65397,10792076
65398,32018446
65399,90804511
65400,27481094
65401,63856477
65402,473851
65403,13373468
65404,67107575
65405,26248929
65406,88029061
65407,89132743
65408,2746014
65409,389626
65410,66839808
65411,2528166
65412,413732
65413,15653906
65414,861876
65415,65509878
65416,67840144
65417,65491832
65418,13856837
65419,386835
65420,108538425
65421,2853330
65422,30190602
65423,2622820
65424,56105932
65425,84723332
65426,2313941
65427,55539191
65428,15398128
65429,11009231
65430,57547443
65431,567039
65432,67615714
65433,30630865
65434,489079
65435,10896110
65436,458210
65437,62669077
65438,95598378
65439,100717
65440,53495389
65441,59235399
65442,680844
65443,65433
65444,596543
65445,81952796
65446,11412498
65447,15648209
65448,96312152
65449,6110936
65450,768597
65451,63215184
65452,451897
65453,19096632
65454,63314757
65455,241214
65456,493191
65457,11009253
65458,65510551
65459,88537736
65460,398520
65461,2008861
65462,91678610
65463,294009
65464,88302083
65465,1865908
65466,81873963
65467,108896812
65468,589444
65469,64013642
65470,167983
65471,64662394
65472,90696153
65473,84715483
65474,53261265
65475,20085573
65476,29474445
65477,57935658
65478,89118238
65479,259230
65480,13329270
65481,88261060
65482,17899251
65483,19515496
65484,26568849
65485,30440429
65486,62366398
65487,35371
65488,58406387
65489,55154565
65490,33049543
65491,65402692
65492,5632721
65493,21659103
65494,21864136
65495,8104796
65496,15454353
65497,23261525
65498,92259106
65499,29966792
65500,2813967
65501,52286353
65502,18075639
65503,56350815
65504,696310
65505,15439108
65506,20154190
65507,89586325
65508,55865125
65509,414262
65510,382288
65511,55214294
65512,52555101
65513,56478249
65514,2537824
65515,96806844
65516,21291624
65517,22705112
65518,28966909
65519,768743
65520,13843833
65521,28852633
65522,2869057
65523,2860949
65524,11825701
65525,62669059
65526,61607672
65527,62158724
65528,67676030
65529,64005229
65530,29625795
65531,88993391
65532,95224886
65533,526013
65534,8996526
65535,9866912
65536,764893
65537,449547
65538,66274249
65539,91552237
65540,5281667
65541,9012926
65542,108489803
65543,5693744
65544,18335421
65545,15156780
65546,96518158
65547,32437667
65548,5611718
65549,55121334
65550,60409265
65551,2737548
65552,62805793
65553,78550716
65554,2868542
65555,56105255
65556,68234983
65557,11516914
65558,52323108
65559,65151993
65560,52466204
65561,548614
65562,15315576
65563,9072412
65564,5635620
65565,2814719
65566,58090907
65567,32992165
65568,66682475
65569,2782566
65570,13247656
65571,29138479
65572,64032270
65573,15165869
65574,91942546
65575,15547863
65576,94238660
65577,166547
65578,23627686
65579,92161305
65580,21421600
65581,20066953
65582,27528507
65583,32600510
65584,22734800
65585,730282
65586,177978
65587,51319
65588,31833989
65589,62845463
65590,23065843
65591,107372
65592,17878379
65593,743529
65594,95130894
65595,15347874
65596,11710903
65597,10672504
65598,19050089
65599,91944294
65600,89979714
65601,387650
65602,32113218
65603,61295646
65604,1775111
65605,1169103
65606,758350
65607,2832201
65608,63456569
65609,23550723
65610,53445841
65611,55905671
65612,523173
65613,60392177
65614,11480682
65615,619772
65616,82861234
65617,1316442
65618,28161429
65619,684350
65620,65452488
65621,13516739
65622,82954188
65623,61119696
65624,321254
65625,5780673
65626,92509
65627,62033242
65628,63141060
65629,60166744
65630,362434
65631,108243427
65632,72624
65633,323122
65634,61712739
65635,21464107
65636,63537678
65637,27206600
65638,58624158
65639,89328376
65640,12988574
65641,54520732
65642,15240269
65643,23346394
65644,67014507
65645,93182378
65646,596223
65647,5657211
65648,58966134
65649,851415
65650,89327685
65651,26543783
65652,90009423
65653,62140920
65654,22830035
65655,695027
65656,11182389
65657,68278417
65658,94242935
65659,92658649
65660,65116238
65661,478905
65662,66716576
65663,23626
65664,61993337
65665,81883600
65666,497729
65667,2759884
65668,671395
65669,582532
65670,95600640
65671,84662131
65672,17754679
65673,556723
65674,15450347
65675,96281886
65676,15703913
65677,658173
65678,18176700
65679,5604619
65680,31996743
65681,500759
65682,27543725
65683,107692336
65684,9150896
65685,89517888
65686,19526152
65687,17938788
65688,593892
65689,62140819
65690,604055
65691,432726
65692,13074325
65693,22688291
65694,56325843
65695,30500390
65696,89921604
65697,96798637
65698,15323103
65699,62599766
65700,33286838
65701,108416960
65702,62340741
65703,59483396
65704,56334636
65705,95478763
65706,777909
65707,92305303
65708,66021544
65709,19502827
65710,16159
65711,96720544
65712,62223423
65713,684442
65714,446424
65715,55554779
65716,108151335
65717,408377
65718,62927856
65719,11416976
65720,6037230
65721,18164637
65722,81863327
65723,92466071
65724,67674906
65725,64539573
65726,43540009
65727,57907602
65728,219755
65729,1969076
65730,768439
65731,604403
65732,31086881
65733,64041933
65734,337335
65735,61950558
65736,519639
65737,107636947
65738,13520261
65739,59423
65740,94950989
65741,5651144
65742,698870
65743,128704
65744,2815469
65745,17894875
65746,285431
65747,597239
65748,33885
65749,29024642
65750,15082011
65751,30281440
65752,197602
65753,608207
65754,22843194
65755,708572
65756,31601623
65757,391202
65758,60879589
65759,88030316
65760,58665595
65761,2730235
65762,26041505
65763,13293586
65764,63140700
65765,17954367
65766,4028059
65767,6503955
65768,13082664
65769,24516997
65770,15515232
65771,709218
65772,23611932
65773,678024
65774,33269934
65775,22742790
65776,9822953
65777,92272822
65778,56145688
65779,24575
65780,18176524
65781,24378786
65782,304634
65783,213377
65784,53815854
65785,61993025
65786,58624142
65787,33488591
65788,15519829
65789,69397
65790,15167
65791,31873743
65792,83672294
65793,249790
65794,11461274
65795,33478247
65796,25844870
65797,595690
65798,17350763
65799,11356384
65800,20243845
65801,18316381
65802,108394993
65803,15463530
65804,18647672
65805,63811733
65806,520048
65807,61815489
65808,230101
65809,360064
65810,96278878
65811,58747609
65812,24401303
65813,2042508
65814,5056265
65815,15452131
65816,89892919
65817,847466
65818,618186
65819,17894000
65820,64951192
65821,28972081
65822,91588284
65823,28129181
65824,2784613
65825,89523826
65826,9067632
65827,604940
65828,754410
65829,90548624
65830,24496676
65831,9743086
65832,66621860
65833,98200
65834,23259986
65835,30345293
65836,54294189
65837,62465774
65838,78666089
65839,63718550
65840,360086
65841,21429352
65842,96706803
65843,58481342
65844,33024052
65845,88131203
65846,32011289
65847,2801138
65848,10771751
65849,27984664
65850,30377
65851,33259830
65852,93763007
65853,642260
65854,582779
65855,5270392
65856,67699021
65857,60930452
65858,338488
65859,61414948
65860,23269169
65861,59483668
65862,390053
65863,26568614
65864,15661330
65865,85348435
65866,467881
65867,20607755
65868,11276419
65869,65444180
65870,24104530
65871,663625
65872,583991
65873,95222016
65874,13380117
65875,29293547
65876,2191386
65877,762184
65878,13363675
65879,64181422
65880,597224
65881,90758548
65882,64245869
65883,24079688
65884,64296826
65885,59788065
65886,22075997
65887,96295847
65888,17764220
65889,58697660
65890,11519432
65891,11360243
65892,17783527
65893,11175354
65894,24337149
65895,90745650
65896,58882644
65897,29431350
65898,83014210
65899,17255897
65900,11136789
65901,10745918
65902,64004441
65903,24010196
65904,33516989
65905,64951773
65906,1157619
65907,77968
65908,63792821
65909,58561639
65910,26517348
65911,19052983
65912,96351674
65913,2281340
65914,33039055
65915,17261740
65916,240562
65917,33296239
65918,31890167
65919,30558631
65920,108035143
65921,603463
65922,94654672
65923,22068718
65924,32608387
65925,39278
65926,96309720
65927,88093425
65928,600323
65929,23282382
65930,9444568
65931,59261700
65932,26339228
65933,2848326
65934,60595023
65935,31208224
65936,84773878
65937,57162093
65938,11131956
65939,88073761
65940,670135
65941,21209581
65942,63078718
65943,23545350
65944,48018767
65945,522501
65946,586254
65947,28060378
65948,683381
65949,2816907
65950,94940653
65951,422232
65952,60168040
65953,32567276
65954,27808013
65955,29084652
65956,7395303
65957,257436
65958,66011266
65959,63506006
65960,89545238
65961,94723931
65962,2147518
65963,516851
65964,67794191
65965,102346
65966,55438229
65967,78502976
65968,61951875
65969,298358
65970,424322
65971,2666706
65972,67823524
65973,59472126
65974,62650304
65975,2499412
65976,62011843
65977,19984994
65978,95427352
65979,9090963
65980,2776245
65981,20555370
65982,30617130
65983,409209
65984,66628744
65985,21640645
65986,2048406
65987,491949
65988,602339
65989,23093489
65990,53183272
65991,178226
65992,29626250
65993,353647
65994,95906031
65995,33015272
65996,2880656
65997,21689934
65998,13869916
65999,15672242
66000,63228037
66001,33038670
66002,95568
66003,32202773
66004,437063
66005,58892526
66006,21894464
66007,381255
66008,61740950
66009,18214217
66010,67217427
66011,57813829
66012,4388417
66013,15379370
66014,548787
66015,66126941
66016,59157940
66017,522109
66018,60051452
66019,92762684
66020,89876076
66021,78568186
66022,386738
66023,21717009
66024,453264
66025,8010561
66026,56390335
66027,62223315
66028,198110
66029,95769511
66030,58083245
66031,95804173
66032,295577
66033,89828207
66034,56934810
66035,20390884
66036,9505086
66037,95144699
66038,26300929
66039,34858
66040,11478363
66041,78418
66042,68189275
66043,9816378
66044,262224
66045,93287283
66046,67900782
66047,12993169
66048,5686015
66049,645846
66050,49129
66051,52628143
